source_position,local_index,transaction_num,predicted_value,actual_value,rank,feature,feature_value,shap_value,abs_shap_value,running_value_before,running_value_after
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,4,rooms,3.0,130096.44287708009,130096.44287708009,2968385.340071027,3098481.7829481075
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,5,prop_type_Unit,0.0,117421.4227141281,117421.4227141281,3098481.7829481075,3215903.2056622356
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,6,prop_sb_type,15108.932208467237,113239.36230619127,113239.36230619127,3215903.2056622356,3329142.5679684267
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,7,community_30d_avg_price,18006.837025089604,-103711.41865659045,103711.41865659045,3329142.5679684267,3225431.1493118363
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,8,master_project,20498.247888605263,90399.70205995347,90399.70205995347,3225431.1493118363,3315830.85137179
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,9,prop_type_Villa,1.0,47125.87890358276,47125.87890358276,3315830.85137179,3362956.7302753725
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,10,month_cos,1.0,41173.88383264113,41173.88383264113,3362956.7302753725,3404130.6141080135
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,11,nearest_landmark,20146.25007233051,40401.90744152935,40401.90744152935,3404130.6141080135,3444532.521549543
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,12,procedure_Sell,0.0,36343.97303797705,36343.97303797705,3444532.521549543,3480876.49458752
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,13,off_plan_vol_ratio,0.8709677419354839,-25897.660917972305,25897.660917972305,3480876.49458752,3454978.833669548
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,14,date_year,2025.0,20786.79111187216,20786.79111187216,3454978.833669548,3475765.62478142
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,15,nearest_metro,18498.113392581035,-13994.15354231253,13994.15354231253,3475765.62478142,3461771.4712391077
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,16,procedure_Sell___Pre_registration,1.0,10984.3206847388,10984.3206847388,3461771.4712391077,3472755.7919238466
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,17,is_offplan,1.0,9628.921778412727,9628.921778412727,3472755.7919238466,3482384.713702259
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,18,month_sin,-2.4492935982947064e-16,8069.794168033394,8069.794168033394,3482384.713702259,3490454.5078702923
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,19,nearest_mall,18514.27134372089,7104.495942336102,7104.495942336102,3490454.5078702923,3497559.0038126283
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,20,prop_type_Land,0.0,6919.097358905823,6919.097358905823,3497559.0038126283,3504478.101171534
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,21,usage_Residential,1.0,-5510.524560762591,5510.524560762591,3504478.101171534,3498967.5766107715
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,22,has_parking,0.0,4949.8984220944985,4949.8984220944985,3498967.5766107715,3503917.475032866
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,23,usage_Other,0.0,-473.9521289194736,473.9521289194736,3503917.475032866,3503443.5229039467
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,24,usage_Commercial,0.0,-305.4018262047667,305.4018262047667,3503443.5229039467,3503138.121077742
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,25,usage_Hospitality_,0.0,-52.50717698341239,52.50717698341239,3503138.121077742,3503085.6139007583
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,26,usage_Industrial,0.0,0.0,0.0,3503085.6139007583,3503085.6139007583
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,27,usage_Multi_Use,0.0,0.0,0.0,3503085.6139007583,3503085.6139007583
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,28,usage_Storage,0.0,0.0,0.0,3503085.6139007583,3503085.6139007583
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,29,procedure_Other,0.0,0.0,0.0,3503085.6139007583,3503085.6139007583
466,466,3b47607ab945a980aaef94e32f3c014d7f8cacbbb5a50c2694d9cf294eff9d91,3503086.0095641892,3689888.0,30,procedure_Sell_Development,0.0,0.0,0.0,3503085.6139007583,3503085.6139007583
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,1,procedure_area,148.72,899028.0560301183,899028.0560301183,1984339.7348785633,2883367.7909086817
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,2,project,19230.97399403629,124001.5568695819,124001.5568695819,2883367.7909086817,3007369.3477782635
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,3,prop_type_Unit,0.0,117777.0797276484,117777.0797276484,3007369.3477782635,3125146.427505912
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,4,rooms,3.0,113352.55945212065,113352.55945212065,3125146.427505912,3238498.9869580325
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,5,master_project,20498.247888605263,109762.48166461219,109762.48166461219,3238498.9869580325,3348261.4686226444
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,6,prop_sb_type,15108.932208467237,107138.38691973468,107138.38691973468,3348261.4686226444,3455399.855542379
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,7,area,16275.175384508077,67636.83863495507,67636.83863495507,3455399.855542379,3523036.694177334
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,8,community_30d_avg_price,17984.966522262333,-61626.03847515324,61626.03847515324,3523036.694177334,3461410.655702181
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,9,procedure_Sell,0.0,50633.161663107625,50633.161663107625,3461410.655702181,3512043.8173652887
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,10,month_cos,1.0,37113.62780279493,37113.62780279493,3512043.8173652887,3549157.4451680835
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,11,month_sin,-2.4492935982947064e-16,36651.90733821831,36651.90733821831,3549157.4451680835,3585809.352506302
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,12,date_year,2025.0,22892.120436708334,22892.120436708334,3585809.352506302,3608701.4729430103
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,13,prop_type_Villa,1.0,22331.359764888035,22331.359764888035,3608701.4729430103,3631032.832707898
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,14,off_plan_vol_ratio,0.8700361010830325,-16326.00181899706,16326.00181899706,3631032.832707898,3614706.8308889014
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,15,is_offplan,1.0,12555.80357020036,12555.80357020036,3614706.8308889014,3627262.6344591016
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,16,nearest_landmark,20146.25007233051,12016.976297127974,12016.976297127974,3627262.6344591016,3639279.6107562296
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,17,procedure_Sell___Pre_registration,1.0,11838.649057759541,11838.649057759541,3639279.6107562296,3651118.259813989
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,18,prop_type_Land,0.0,7017.774719031508,7017.774719031508,3651118.259813989,3658136.0345330206
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,19,usage_Residential,1.0,-6378.787505307198,6378.787505307198,3658136.0345330206,3651757.2470277133
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,20,nearest_mall,18514.27134372089,5511.058560565145,5511.058560565145,3651757.2470277133,3657268.3055882785
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,21,nearest_metro,18498.113392581035,-1280.7872559018729,1280.7872559018729,3657268.3055882785,3655987.5183323766
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,22,usage_Commercial,0.0,-542.8873150776699,542.8873150776699,3655987.5183323766,3655444.631017299
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,23,usage_Other,0.0,-465.520699649127,465.520699649127,3655444.631017299,3654979.11031765
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,24,has_parking,0.0,404.41920797487774,404.41920797487774,3654979.11031765,3655383.5295256246
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,25,procedure_Other,0.0,350.50581593771045,350.50581593771045,3655383.5295256246,3655734.0353415622
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,26,usage_Hospitality_,0.0,-76.99752938180389,76.99752938180389,3655734.0353415622,3655657.0378121804
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,27,usage_Multi_Use,0.0,0.0,0.0,3655657.0378121804,3655657.0378121804
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,28,usage_Industrial,0.0,0.0,0.0,3655657.0378121804,3655657.0378121804
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,29,usage_Storage,0.0,0.0,0.0,3655657.0378121804,3655657.0378121804
467,467,507a853af23e4d47b60fa342cdbae5d8fd98e5a3a87b43a298249780db8fe91b,3655657.4251420023,3647888.0,30,procedure_Sell_Development,0.0,0.0,0.0,3655657.0378121804,3655657.0378121804
468,468,7e387bffafed1850ff69344026690642f90400f281e80a99ba4007666d92b0a7,3661413.62074601,3533770.0,1,procedure_area,148.73,904040.7199199796,904040.7199199796,1984339.7348785633,2888380.454798543
468,468,7e387bffafed1850ff69344026690642f90400f281e80a99ba4007666d92b0a7,3661413.62074601,3533770.0,2,project,19230.97399403629,124026.95971493327,124026.95971493327,2888380.454798543,3012407.414513476
468,468,7e387bffafed1850ff69344026690642f90400f281e80a99ba4007666d92b0a7,3661413.62074601,3533770.0,3,prop_type_Unit,0.0,117796.58212763813,117796.58212763813,3012407.414513476,3130203.9966411144
468,468,7e387bffafed1850ff69344026690642f90400f281e80a99ba4007666d92b0a7,3661413.62074601,3533770.0,4,rooms,3.0,113347.79343549952,113347.79343549952,3130203.9966411144,3243551.790076614
468,468,7e387bffafed1850ff69344026690642f90400f281e80a99ba4007666d92b0a7,3661413.62074601,3533770.0,5,master_project,20498.247888605263,109772.64812459555,109772.64812459555,3243551.790076614,3353324.4382012095
468,468,7e387bffafed1850ff69344026690642f90400f281e80a99ba4007666d92b0a7,3661413.62074601,3533770.0,6,prop_sb_type,15108.932208467237,107091.90223019765,107091.90223019765,3353324.4382012095,3460416.340431407
